1494595801,3.40
1494595861,3.36
1494595922,3.36
1494595982,3.35
1494596048,3.35
1494596110,3.35
1494596170,3.36
1494596231,3.36
1494596291,3.35
1494596351,3.35
1494596412,3.36
1494596472,3.35
1494596533,3.34
1494596594,3.33
1494596655,3.34
1494596715,3.33
1494596776,3.35
1494596837,3.35
1494596897,3.35
1494596959,3.35
1494597019,3.35
1494597080,3.35
1494597140,3.35
1494597201,3.35
1494597261,3.35
1494597322,3.35
1494597383,3.35
1494597443,3.35
1494597503,3.35
1494597564,3.35
1494597624,3.36
1494597685,3.36
1494597745,3.36
1494597805,3.36
1494597867,3.36
1494597928,3.37
1494597989,3.37
1494598050,3.37
1494598111,3.37
1494598171,3.37
1494598232,3.36
1494598293,3.36
1494598353,3.36
1494598414,3.36
1494598474,3.37
1494598535,3.37
1494598597,3.37
1494598658,3.37
1494598719,3.37
1494598779,3.36
1494598841,3.37
1494598903,3.37
1494598964,3.37
1494599025,3.37
1494599086,3.37
1494599147,3.37
1494599208,3.37
1494599268,3.37
1494599329,3.37
1494599389,3.36
1494599449,3.37
1494599510,3.37
1494599571,3.37
1494599631,3.37
1494599693,3.39
1494599754,3.39
1494599815,3.39
1494599876,3.40
1494599936,3.40
1494599997,3.38
1494600057,3.39
1494600117,3.38
1494600178,3.38
1494600239,3.38
1494600300,3.39
1494600361,3.38
1494600421,3.38
1494600482,3.37
1494600544,3.38
1494600605,3.37
1494600665,3.37
1494600726,3.38
1494600786,3.38
1494600847,3.37
1494600907,3.37
1494600967,3.37
1494601028,3.37
1494601088,3.37
1494601149,3.37
1494601209,3.37
1494601270,3.36
1494601330,3.36
1494601391,3.36
1494601451,3.36
1494601512,3.36
1494601572,3.36
1494601633,3.36
1494601693,3.36
1494601754,3.37
1494601815,3.36
1494601876,3.36
1494601936,3.36
1494601998,3.37
1494602058,3.36
1494602119,3.36
1494602180,3.37
1494602240,3.37
1494602301,3.36
1494602361,3.36
1494602422,3.36
1494602483,3.37
1494602543,3.36
1494602603,3.37
1494602664,3.37
1494602726,3.37
1494602786,3.36
1494602847,3.37
1494602907,3.36
1494602968,3.37
1494603028,3.37
1494603089,3.37
1494603149,3.37
1494603210,3.37
1494603271,3.37
1494603333,3.36
1494603393,3.37
1494603454,3.37
1494603514,3.37
1494603575,3.37
1494603635,3.37
1494603696,3.36
1494603756,3.36
1494603817,3.37
1494603877,3.37
1494603938,3.37
1494603999,3.36
1494604059,3.37
1494604120,3.37
1494604180,3.37
1494604241,3.37
1494604302,3.37
1494604363,3.36
1494604423,3.36
1494604483,3.36
1494604544,3.36
1494604604,3.37
1494604665,3.36
1494604726,3.37
1494604786,3.37
1494604847,3.36
1494604907,3.36
1494604968,3.36
1494605029,3.36
1494605089,3.36
1494605150,3.36
1494605210,3.37
1494605271,3.36
1494605332,3.36
1494605392,3.37
1494605453,3.37
1494605514,3.37
1494605575,3.37
1494605635,3.37
1494605696,3.37
1494605756,3.37
1494605817,3.36
1494605877,3.36
1494605938,3.36
1494605999,3.36
1494606059,3.37
1494606120,3.37
1494606181,3.36
1494606241,3.37
1494606302,3.37
1494606362,3.37
1494606423,3.37
1494606484,3.36
1494606548,3.37
1494606608,3.37
1494606668,3.36
1494606730,3.36
1494606790,3.37
1494606850,3.37
1494606911,3.37
1494606972,3.37
1494607032,3.37
1494607093,3.37
1494607153,3.37
1494607214,3.37
1494607275,3.37
1494607335,3.37
1494607396,3.36
1494607456,3.37
1494607517,3.37
1494607577,3.37
1494607639,3.37
1494607699,3.37
1494607760,3.36
1494607821,3.36
1494607882,3.36
1494607942,3.37
1494608003,3.37
1494608064,3.37
1494608125,3.37
1494608187,3.37
1494608248,3.36
1494608308,3.36
1494608369,3.36
1494608430,3.37
1494608491,3.37
1494608551,3.37
1494608611,3.36
1494608672,3.37
1494608733,3.37
1494608795,3.37
1494608855,3.37
1494608917,3.36
1494608977,3.37
1494609038,3.37
1494609098,3.37
1494609158,3.37
1494609219,3.37
1494609280,3.37
1494609340,3.37
1494609401,3.36
1494609462,3.38
1494609527,3.38
1494609587,3.38
1494609647,3.38
1494609708,3.38
1494609768,3.38
1494609828,3.38
1494609889,3.38
1494609949,3.37
1494610010,3.38
1494610070,3.38
1494610131,3.38
1494610191,3.37
1494610251,3.38
1494610312,3.38
1494610373,3.37
1494610433,3.37
1494610493,3.38
1494610554,3.38
1494610614,3.38
1494610675,3.37
1494610735,3.38
1494610797,3.37
1494610859,3.38
1494610920,3.38
1494610982,3.38
1494611042,3.38
1494611103,3.38
1494611164,3.38
1494611224,3.37
1494611285,3.38
1494611346,3.37
1494611406,3.38
1494611467,3.38
1494611527,3.38
1494611587,3.38
1494611648,3.38
1494611708,3.38
1494611769,3.38
1494611830,3.37
1494611891,3.37
1494611952,3.37
1494612012,3.38
1494612072,3.38
1494612133,3.38
1494612194,3.38
1494612255,3.38
1494612316,3.38
1494612376,3.38
1494612437,3.38
1494612497,3.38
1494612558,3.38
1494612620,3.38
1494612682,3.38
1494612742,3.38
1494612804,3.37
1494612864,3.38
1494612926,3.38
1494612987,3.38
1494613047,3.38
1494613108,3.38
1494613168,3.38
1494613229,3.38
1494613289,3.37
1494613349,3.37
1494613410,3.38
1494613471,3.38
1494613532,3.38
1494613593,3.38
1494613654,3.38
1494613714,3.37
1494613775,3.38
1494613836,3.38
1494613897,3.38
1494613958,3.38
1494614018,3.38
1494614079,3.38
1494614140,3.38
1494614201,3.38
1494614263,3.38
1494614323,3.38
1494614384,3.38
1494614445,3.38
1494614505,3.38
1494614566,3.38
1494614628,3.38
1494614689,3.38
1494614749,3.38
1494614810,3.39
1494614871,3.39
1494614932,3.38
1494614992,3.38
1494615053,3.38
1494615113,3.38
1494615175,3.38
1494615235,3.38
1494615296,3.38
1494615358,3.38
1494615418,3.38
1494615478,3.38
1494615539,3.38
1494615600,3.37
1494615661,3.37
1494615722,3.38
1494615782,3.38
1494615843,3.38
1494615904,3.38
1494615964,3.39
1494616026,3.39
1494616087,3.39
1494616147,3.38
