1494509401,6.84
1494509462,6.80
1494509522,6.95
1494509583,7.00
1494509644,6.88
1494509704,6.91
1494509765,6.83
1494509825,6.81
1494509887,6.83
1494509947,6.80
1494510008,6.78
1494510069,6.76
1494510130,6.70
1494510191,6.75
1494510251,6.74
1494510312,6.74
1494510373,6.73
1494510433,6.70
1494510494,6.71
1494510555,6.71
1494510616,6.71
1494510678,6.66
1494510739,6.68
1494510799,6.68
1494510860,6.67
1494510921,6.64
1494510982,6.63
1494511044,6.64
1494511104,6.66
1494511165,6.65
1494511225,6.63
1494511286,6.59
1494511347,6.60
1494511408,6.58
1494511468,6.60
1494511529,6.61
1494511590,6.62
1494511651,6.61
1494511712,6.61
1494511772,6.66
1494511833,6.68
1494511893,6.68
1494511954,6.74
1494512015,6.78
1494512075,6.80
1494512136,6.82
1494512197,6.82
1494512257,6.83
1494512318,6.84
1494512378,6.85
1494512438,6.90
1494512499,6.92
1494512560,6.94
1494512620,6.94
1494512681,6.93
1494512741,6.91
1494512802,6.92
1494512862,6.90
1494512923,6.89
1494512984,6.89
1494513044,6.86
1494513104,6.87
1494513165,6.87
1494513226,6.87
1494513286,6.88
1494513347,6.88
1494513407,6.87
1494513468,6.85
1494513528,6.80
1494513589,6.79
1494513650,6.80
1494513711,6.77
1494513771,6.77
1494513832,6.77
1494513892,6.78
1494513953,6.76
1494514014,6.75
1494514074,6.77
1494514136,6.73
1494514196,6.76
1494514257,6.76
1494514317,6.76
1494514378,6.76
1494514438,6.76
1494514499,6.77
1494514560,6.78
1494514621,6.78
1494514681,6.79
1494514741,6.78
1494514802,6.79
1494514862,6.78
1494514924,6.78
1494514984,6.75
1494515045,6.75
1494515106,6.76
1494515167,6.75
1494515228,6.73
1494515289,6.73
1494515349,6.74
1494515410,6.74
1494515470,6.75
1494515531,6.75
1494515591,6.74
1494515652,6.74
1494515713,6.73
1494515774,6.74
1494515834,6.73
1494515896,6.74
1494515956,6.70
1494516017,6.71
1494516077,6.69
1494516137,6.68
1494516198,6.67
1494516259,6.68
1494516320,6.69
1494516380,6.68
1494516441,6.67
1494516501,6.66
1494516562,6.66
1494516623,6.66
1494516683,6.66
1494516744,6.66
1494516806,6.66
1494516866,6.67
1494516927,6.65
1494516988,6.66
1494517049,6.66
1494517109,6.66
1494517170,6.64
1494517231,6.65
1494517291,6.64
1494517351,6.64
1494517412,6.64
1494517472,6.64
1494517533,6.64
1494517593,6.63
1494517654,6.64
1494517715,6.64
1494517775,6.67
1494517836,6.69
1494517896,6.68
1494517957,6.67
1494518018,6.67
1494518078,6.67
1494518139,6.68
1494518199,6.68
1494518260,6.67
1494518321,6.67
1494518382,6.67
1494518443,6.67
1494518503,6.67
1494518563,6.67
1494518624,6.67
1494518685,6.68
1494518746,6.70
1494518808,6.74
1494518869,6.75
1494518930,6.75
1494518990,6.75
1494519051,6.74
1494519111,6.74
1494519171,6.75
1494519232,6.76
1494519292,6.78
1494519353,6.79
1494519413,6.79
1494519474,6.82
1494519534,6.80
1494519595,6.81
1494519655,6.80
1494519716,6.80
1494519776,6.81
1494519837,6.81
1494519897,6.81
1494519958,6.81
1494520019,6.84
1494520079,6.84
1494520140,6.84
1494520200,6.84
1494520261,6.87
1494520322,6.86
1494520383,6.90
1494520444,6.88
1494520504,6.88
1494520564,6.88
1494520625,6.88
1494520686,6.89
1494520746,6.89
1494520807,6.89
1494520868,6.89
1494520928,6.93
1494520989,6.93
1494521049,6.95
1494521109,6.94
1494521170,6.94
1494521231,6.92
1494521291,6.91
1494521352,6.90
1494521412,6.89
1494521473,6.88
1494521534,6.85
1494521595,6.87
1494521655,6.86
1494521716,6.87
1494521776,6.87
1494521837,6.86
1494521897,6.87
1494521958,6.88
1494522019,6.89
1494522079,6.88
1494522140,6.89
1494522200,6.91
1494522261,6.91
1494522322,6.91
1494522383,6.91
1494522443,6.94
1494522504,6.97
1494522564,6.98
1494522625,6.98
1494522686,7.04
1494522747,7.07
1494522808,7.06
1494522868,7.03
1494522928,7.04
1494522989,7.04
1494523049,7.05
1494523110,7.06
1494523171,7.05
1494523232,7.07
1494523292,7.07
1494523354,7.05
1494523414,7.07
1494523475,7.05
1494523535,7.03
1494523597,7.02
1494523657,7.04
1494523718,7.05
1494523778,7.04
1494523839,7.04
1494523899,7.04
1494523961,7.04
1494524023,7.03
1494524084,7.03
1494524145,7.04
1494524206,7.01
1494524267,6.97
1494524327,6.97
1494524388,6.97
1494524448,6.97
1494524510,6.97
1494524571,6.99
1494524631,6.99
1494524692,6.99
1494524752,6.99
1494524815,7.01
1494524876,7.01
1494524936,7.06
1494524998,7.05
1494525058,7.07
1494525119,7.13
1494525180,7.16
1494525241,7.12
1494525301,7.12
1494525361,7.14
1494525422,7.14
1494525482,7.15
1494525542,7.16
1494525603,7.14
1494525664,7.18
1494525724,7.17
1494525784,7.17
1494525845,7.16
1494525906,7.18
1494525967,7.29
1494526028,7.25
1494526088,7.23
1494526149,7.18
1494526209,7.21
1494526270,7.19
1494526331,7.15
1494526392,7.14
1494526453,7.09
1494526513,7.09
1494526573,7.07
1494526634,7.06
1494526695,7.05
1494526756,7.09
1494526817,7.08
1494526877,7.06
1494526938,7.07
1494526998,7.08
1494527059,7.07
1494527120,7.05
1494527181,7.03
1494527242,7.06
1494527302,7.05
1494527363,7.06
1494527424,7.07
1494527485,7.10
1494527545,7.09
1494527606,7.11
1494527666,7.11
1494527727,7.13
1494527788,7.12
1494527848,7.13
1494527909,7.13
1494527970,7.11
1494528030,7.12
1494528092,7.12
1494528153,7.13
1494528213,7.10
1494528275,7.10
1494528336,7.11
